agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q = 100,8,16,-13017.0,-0.9346701164294955,14734.0,1546.0
Q = 100,8,17,-13525.0,-0.8341543513957307,15343.0,609.0
Q = 100,8,18,-13596.0,-0.4127906976744186,15515.0,172.0
Q = 100,8,19,-13681.0,-0.45698924731182794,15701.0,186.0
Q = 100,8,20,-14417.0,-0.8793309438470729,16538.0,837.0
Q = 100,8,21,-15362.0,-0.9034416826003824,17584.0,1046.0
Q = 100,8,22,-15811.0,-0.8163636363636364,18134.0,550.0
Q = 100,8,23,-15782.0,0.4027777777777778,18206.0,72.0
Q = 100,8,24,-15753.0,0.4027777777777778,18278.0,72.0
Q = 100,8,25,-15708.0,0.8035714285714286,18334.0,56.0
Q = 100,8,26,-15638.0,2.2580645161290325,18365.0,31.0
Q = 100,8,27,-15620.0,0.21686746987951808,18448.0,83.0
Q = 100,8,28,-15565.0,1.1956521739130435,18494.0,46.0
Q = 100,8,29,-15564.0,0.01,18594.0,100.0
Q = 100,8,30,-15572.0,-0.07339449541284404,18703.0,109.0
Q = 100,8,31,-15516.0,1.2444444444444445,18748.0,45.0
Q = 100,8,32,-15464.0,1.0612244897959184,18797.0,49.0
Q = 100,8,33,-15397.0,1.9705882352941178,18831.0,34.0
Q = 100,8,34,-15324.0,2.607142857142857,18859.0,28.0
Q = 100,8,35,-15377.0,-0.34415584415584416,19013.0,154.0
Q = 100,8,36,-15346.0,0.44285714285714284,19083.0,70.0
Q = 100,8,37,-15304.0,0.711864406779661,19142.0,59.0
Q = 100,8,38,-15239.0,1.8055555555555556,19178.0,36.0
Q = 100,8,39,-15214.0,0.32894736842105265,19254.0,76.0
Q = 100,8,40,-15159.0,1.1956521739130435,19300.0,46.0
Q = 100,8,41,-15092.0,1.9705882352941178,19334.0,34.0
Q = 100,8,42,-15089.0,0.030612244897959183,19432.0,98.0
Q = 100,8,43,-15051.0,0.6031746031746031,19495.0,63.0
Q = 100,8,44,-15041.0,0.10989010989010989,19586.0,91.0
Q = 100,8,45,-14998.0,0.7413793103448276,19644.0,58.0
Q = 100,8,46,-15025.0,-0.2109375,19772.0,128.0
Q = 100,8,47,-14957.0,2.0606060606060606,19805.0,33.0
Q = 100,8,48,-14909.0,0.9056603773584906,19858.0,53.0
Q = 100,8,49,-14856.0,1.1041666666666667,19906.0,48.0
Q = 100,8,50,-14820.0,0.5538461538461539,19971.0,65.0
Q = 100,8,51,-14762.0,1.3488372093023255,20014.0,43.0
Q = 100,8,52,-14705.0,1.2954545454545454,20058.0,44.0
Q = 100,8,53,-14666.0,0.6290322580645161,20120.0,62.0
Q = 100,8,54,-14614.0,1.0612244897959184,20169.0,49.0
Q = 100,8,55,-14557.0,1.2954545454545454,20213.0,44.0
Q = 100,8,56,-14493.0,1.7297297297297298,20250.0,37.0
Q = 100,8,57,-14426.0,1.9705882352941178,20284.0,34.0
Q = 100,8,58,-14353.0,2.607142857142857,20312.0,28.0
Q = 100,8,59,-14297.0,1.2444444444444445,20357.0,45.0
Q = 100,8,60,-14227.0,2.2580645161290325,20388.0,31.0
Q = 100,8,61,-14162.0,1.8055555555555556,20424.0,36.0
Q = 100,8,62,-14124.0,0.6031746031746031,20487.0,63.0
Q = 100,8,63,-14087.0,0.578125,20551.0,64.0
Q = 100,8,64,-14043.0,0.7719298245614035,20608.0,57.0
Q = 100,8,65,-14059.0,-0.13675213675213677,20725.0,117.0
Q = 100,8,66,-14014.0,0.8035714285714286,20781.0,56.0
Q = 100,8,67,-13965.0,0.9423076923076923,20833.0,52.0
Q = 100,8,68,-13935.0,0.4225352112676056,20904.0,71.0
Q = 100,8,69,-13900.0,0.5303030303030303,20970.0,66.0
Q = 100,8,70,-13828.0,2.4827586206896552,20999.0,29.0
Q = 100,8,71,-13753.0,2.8846153846153846,21025.0,26.0
Q = 100,8,72,-13692.0,1.525,21065.0,40.0
Q = 100,8,73,-13634.0,1.3488372093023255,21108.0,43.0
Q = 100,8,74,-13589.0,0.8035714285714286,21164.0,56.0
Q = 100,8,75,-13575.0,0.16091954022988506,21251.0,87.0
Q = 100,8,76,-13687.0,-0.5258215962441315,21464.0,213.0
Q = 100,8,77,-13656.0,0.44285714285714284,21534.0,70.0
Q = 100,8,78,-13766.0,-0.5213270142180095,21745.0,211.0
Q = 100,8,79,-13722.0,0.7719298245614035,21802.0,57.0
Q = 100,8,80,-13688.0,0.5074626865671642,21869.0,67.0
Q = 100,8,81,-13650.0,0.6031746031746031,21932.0,63.0
Q = 100,8,82,-13580.0,2.2580645161290325,21963.0,31.0
Q = 100,8,83,-13526.0,1.148936170212766,22010.0,47.0
Q = 100,8,84,-13484.0,0.711864406779661,22069.0,59.0
Q = 100,8,85,-13438.0,0.8363636363636363,22124.0,55.0
Q = 100,8,86,-13366.0,2.4827586206896552,22153.0,29.0
Q = 100,8,87,-13303.0,1.6578947368421053,22191.0,38.0
Q = 100,8,88,-13241.0,1.5897435897435896,22230.0,39.0
Q = 100,8,89,-13176.0,1.8055555555555556,22266.0,36.0
Q = 100,8,90,-13113.0,1.6578947368421053,22304.0,38.0
Q = 100,8,91,-13069.0,0.7719298245614035,22361.0,57.0
Q = 100,8,92,-13041.0,0.3835616438356164,22434.0,73.0
Q = 100,8,93,-12982.0,1.4047619047619047,22476.0,42.0
Q = 100,8,94,-12930.0,1.0612244897959184,22525.0,49.0
Q = 100,8,95,-12864.0,1.8857142857142857,22560.0,35.0
Q = 100,8,96,-12790.0,2.740740740740741,22587.0,27.0
Q = 100,8,97,-12803.0,-0.11403508771929824,22701.0,114.0
Q = 100,8,98,-12749.0,1.148936170212766,22748.0,47.0
Q = 100,8,99,-12694.0,1.1956521739130435,22794.0,46.0
Q = 100,9,0,-666.0,-0.8683181225554107,767.0,767.0
Q = 100,9,1,-1087.0,-0.8065134099616859,1289.0,522.0
Q = 100,9,2,-1434.0,-0.7745535714285714,1737.0,448.0
Q = 100,9,3,-1842.0,-0.8015717092337917,2246.0,509.0
Q = 100,9,4,-2797.0,-0.9043560606060606,3302.0,1056.0
Q = 100,9,5,-3423.0,-0.8610729023383769,4029.0,727.0
Q = 100,9,6,-4425.0,-0.9084315503173164,5132.0,1103.0
Q = 100,9,7,-7349.0,-0.9666115702479339,8157.0,3025.0
Q = 100,9,8,-7974.0,-0.8608815426997245,8883.0,726.0
Q = 100,9,9,-8776.0,-0.8881506090808416,9786.0,903.0
Q = 100,9,10,-10015.0,-0.9246268656716418,11126.0,1340.0
Q = 100,9,11,-11140.0,-0.9176182707993474,12352.0,1226.0
Q = 100,9,12,-12607.0,-0.9355867346938775,13920.0,1568.0
Q = 100,9,13,-13708.0,-0.9159733777038269,15122.0,1202.0
Q = 100,9,14,-13914.0,-0.6710097719869706,15429.0,307.0
Q = 100,9,15,-14081.0,-0.6231343283582089,15697.0,268.0
Q = 100,9,16,-14306.0,-0.6901840490797546,16023.0,326.0
Q = 100,9,17,-15872.0,-0.9394121175764847,17690.0,1667.0
Q = 100,9,18,-16065.0,-0.6564625850340136,17984.0,294.0
Q = 100,9,19,-17649.0,-0.9400593471810089,19669.0,1685.0
Q = 100,9,20,-18125.0,-0.8249566724436742,20246.0,577.0
Q = 100,9,21,-20313.0,-0.9558759283529926,22535.0,2289.0
Q = 100,9,22,-21124.0,-0.8892543859649122,23447.0,912.0
Q = 100,9,23,-22555.0,-0.9340731070496083,24979.0,1532.0
Q = 100,9,24,-23300.0,-0.8806146572104019,25825.0,846.0
Q = 100,9,25,-23312.0,-0.10619469026548672,25938.0,113.0
Q = 100,9,26,-24107.0,-0.8872767857142857,26834.0,896.0
Q = 100,9,27,-24056.0,1.02,26884.0,50.0
Q = 100,9,28,-24056.0,0.0,26985.0,101.0
Q = 100,9,29,-24197.0,-0.5826446280991735,27227.0,242.0
Q = 100,9,30,-24225.0,-0.21705426356589147,27356.0,129.0
Q = 100,9,31,-24286.0,-0.3765432098765432,27518.0,162.0
Q = 100,9,32,-24294.0,-0.07339449541284404,27627.0,109.0
Q = 100,9,33,-24231.0,1.6578947368421053,27665.0,38.0
Q = 100,9,34,-24187.0,0.7719298245614035,27722.0,57.0
Q = 100,9,35,-24172.0,0.1744186046511628,27808.0,86.0
Q = 100,9,36,-24162.0,0.10989010989010989,27899.0,91.0
Q = 100,9,37,-24151.0,0.12222222222222222,27989.0,90.0
Q = 100,9,38,-24102.0,0.9423076923076923,28041.0,52.0
Q = 100,9,39,-24042.0,1.4634146341463414,28082.0,41.0
Q = 100,9,40,-23994.0,0.9056603773584906,28135.0,53.0
Q = 100,9,41,-23980.0,0.16091954022988506,28222.0,87.0
Q = 100,9,42,-23963.0,0.20238095238095238,28306.0,84.0
Q = 100,9,43,-24002.0,-0.2785714285714286,28446.0,140.0
Q = 100,9,44,-23927.0,2.8846153846153846,28472.0,26.0
Q = 100,9,45,-23903.0,0.3116883116883117,28549.0,77.0
Q = 100,9,46,-23872.0,0.44285714285714284,28619.0,70.0
Q = 100,9,47,-23885.0,-0.11403508771929824,28733.0,114.0
Q = 100,9,48,-23901.0,-0.13675213675213677,28850.0,117.0
Q = 100,9,49,-23899.0,0.020202020202020204,28949.0,99.0
Q = 100,9,50,-23865.0,0.5074626865671642,29016.0,67.0
Q = 100,9,51,-23818.0,0.8703703703703703,29070.0,54.0
Q = 100,9,52,-23869.0,-0.3355263157894737,29222.0,152.0
Q = 100,9,53,-23840.0,0.4027777777777778,29294.0,72.0
Q = 100,9,54,-24033.0,-0.6564625850340136,29588.0,294.0
Q = 100,9,55,-23982.0,1.02,29638.0,50.0
Q = 100,9,56,-23955.0,0.36486486486486486,29712.0,74.0
Q = 100,9,57,-23878.0,3.2083333333333335,29736.0,24.0
Q = 100,9,58,-23839.0,0.6290322580645161,29798.0,62.0
Q = 100,9,59,-23781.0,1.3488372093023255,29841.0,43.0
Q = 100,9,60,-23750.0,0.44285714285714284,29911.0,70.0
Q = 100,9,61,-23688.0,1.5897435897435896,29950.0,39.0
Q = 100,9,62,-23670.0,0.21686746987951808,30033.0,83.0
Q = 100,9,63,-23618.0,1.0612244897959184,30082.0,49.0
Q = 100,9,64,-23565.0,1.1041666666666667,30130.0,48.0
Q = 100,9,65,-23538.0,0.36486486486486486,30204.0,74.0
Q = 100,9,66,-23520.0,0.21686746987951808,30287.0,83.0
Q = 100,9,67,-23500.0,0.24691358024691357,30368.0,81.0
Q = 100,9,68,-23438.0,1.5897435897435896,30407.0,39.0
Q = 100,9,69,-23389.0,0.9423076923076923,30459.0,52.0
Q = 100,9,70,-23358.0,0.44285714285714284,30529.0,70.0
Q = 100,9,71,-23291.0,1.9705882352941178,30563.0,34.0
Q = 100,9,72,-23254.0,0.578125,30627.0,64.0
Q = 100,9,73,-23180.0,2.740740740740741,30654.0,27.0
Q = 100,9,74,-23116.0,1.7297297297297298,30691.0,37.0
Q = 100,9,75,-23083.0,0.4852941176470588,30759.0,68.0
Q = 100,9,76,-23032.0,1.02,30809.0,50.0
Q = 100,9,77,-22977.0,1.1956521739130435,30855.0,46.0
Q = 100,9,78,-23019.0,-0.2937062937062937,30998.0,143.0
Q = 100,9,79,-22970.0,0.9423076923076923,31050.0,52.0
Q = 100,9,80,-22902.0,2.0606060606060606,31083.0,33.0
Q = 100,9,81,-22870.0,0.463768115942029,31152.0,69.0
Q = 100,9,82,-22822.0,0.9056603773584906,31205.0,53.0
Q = 100,9,83,-22758.0,1.7297297297297298,31242.0,37.0
Q = 100,9,84,-22692.0,1.8857142857142857,31277.0,35.0
Q = 100,9,85,-22662.0,0.4225352112676056,31348.0,71.0
Q = 100,9,86,-22608.0,1.148936170212766,31395.0,47.0
Q = 100,9,87,-22570.0,0.6031746031746031,31458.0,63.0
Q = 100,9,88,-22513.0,1.2954545454545454,31502.0,44.0
Q = 100,9,89,-22469.0,0.7719298245614035,31559.0,57.0
Q = 100,9,90,-22402.0,1.9705882352941178,31593.0,34.0
Q = 100,9,91,-22361.0,0.6833333333333333,31653.0,60.0
Q = 100,9,92,-22308.0,1.1041666666666667,31701.0,48.0
Q = 100,9,93,-22243.0,1.8055555555555556,31737.0,36.0
Q = 100,9,94,-22205.0,0.6031746031746031,31800.0,63.0
Q = 100,9,95,-22163.0,0.711864406779661,31859.0,59.0
Q = 100,9,96,-22106.0,1.2954545454545454,31903.0,44.0
Q = 100,9,97,-22066.0,0.6557377049180327,31964.0,61.0
Q = 100,9,98,-22059.0,0.07446808510638298,32058.0,94.0
Q = 100,9,99,-22000.0,1.4047619047619047,32100.0,42.0
Q = 0,0,0,-649.0,-0.8653333333333333,750.0,750.0
Q = 0,0,1,-766.0,-0.536697247706422,968.0,218.0
Q = 0,0,2,-803.0,-0.26811594202898553,1106.0,138.0
Q = 0,0,3,-815.0,-0.10619469026548672,1219.0,113.0
Q = 0,0,4,-788.0,0.36486486486486486,1293.0,74.0
Q = 0,0,5,-769.0,0.23170731707317074,1375.0,82.0
Q = 0,0,6,-728.0,0.6833333333333333,1435.0,60.0
Q = 0,0,7,-854.0,-0.5550660792951542,1662.0,227.0
Q = 0,0,8,-817.0,0.578125,1726.0,64.0
Q = 0,0,9,-834.0,-0.1440677966101695,1844.0,118.0
Q = 0,0,10,-796.0,0.6031746031746031,1907.0,63.0
Q = 0,0,11,-751.0,0.8035714285714286,1963.0,56.0
Q = 0,0,12,-751.0,0.0,2064.0,101.0
Q = 0,0,13,-750.0,0.01,2164.0,100.0
Q = 0,0,14,-733.0,0.20238095238095238,2248.0,84.0
Q = 0,0,15,-763.0,-0.22900763358778625,2379.0,131.0
Q = 0,0,16,-773.0,-0.09009009009009009,2490.0,111.0
Q = 0,0,17,-739.0,0.5074626865671642,2557.0,67.0
Q = 0,0,18,-704.0,0.5303030303030303,2623.0,66.0
Q = 0,0,19,-666.0,0.6031746031746031,2686.0,63.0
Q = 0,0,20,-615.0,1.02,2736.0,50.0
Q = 0,0,21,-576.0,0.6290322580645161,2798.0,62.0
Q = 0,0,22,-533.0,0.7413793103448276,2856.0,58.0
Q = 0,0,23,-509.0,0.3116883116883117,2933.0,77.0
Q = 0,0,24,-453.0,1.2444444444444445,2978.0,45.0
Q = 0,0,25,-435.0,0.21686746987951808,3061.0,83.0
Q = 0,0,26,-371.0,1.7297297297297298,3098.0,37.0
Q = 0,0,27,-333.0,0.6031746031746031,3161.0,63.0
Q = 0,0,28,-327.0,0.06315789473684211,3256.0,95.0
Q = 0,0,29,-291.0,0.5538461538461539,3321.0,65.0
Q = 0,0,30,-235.0,1.2444444444444445,3366.0,45.0
Q = 0,0,31,-174.0,1.525,3406.0,40.0
Q = 0,0,32,-126.0,0.9056603773584906,3459.0,53.0
Q = 0,0,33,-69.0,1.2954545454545454,3503.0,44.0
Q = 0,0,34,-25.0,0.7719298245614035,3560.0,57.0
Q = 0,0,35,27.0,1.0612244897959184,3609.0,49.0
Q = 0,0,36,55.0,0.3835616438356164,3682.0,73.0
Q = 0,0,37,2.0,-0.34415584415584416,3836.0,154.0
Q = 0,0,38,11.0,0.09782608695652174,3928.0,92.0
Q = 0,0,39,68.0,1.2954545454545454,3972.0,44.0
Q = 0,0,40,94.0,0.3466666666666667,4047.0,75.0
Q = 0,0,41,144.0,0.9803921568627451,4098.0,51.0
Q = 0,0,42,205.0,1.525,4138.0,40.0
Q = 0,0,43,223.0,0.21686746987951808,4221.0,83.0
Q = 0,0,44,288.0,1.8055555555555556,4257.0,36.0
Q = 0,0,45,320.0,0.463768115942029,4326.0,69.0
Q = 0,0,46,360.0,0.6557377049180327,4387.0,61.0
Q = 0,0,47,383.0,0.2948717948717949,4465.0,78.0
Q = 0,0,48,424.0,0.6833333333333333,4525.0,60.0
Q = 0,0,49,464.0,0.6557377049180327,4586.0,61.0
Q = 0,0,50,517.0,1.1041666666666667,4634.0,48.0
Q = 0,0,51,580.0,1.6578947368421053,4672.0,38.0
Q = 0,0,52,635.0,1.1956521739130435,4718.0,46.0
Q = 0,0,53,693.0,1.3488372093023255,4761.0,43.0
Q = 0,0,54,727.0,0.5074626865671642,4828.0,67.0
Q = 0,0,55,779.0,1.0612244897959184,4877.0,49.0
Q = 0,0,56,823.0,0.7719298245614035,4934.0,57.0
Q = 0,0,57,873.0,0.9803921568627451,4985.0,51.0
Q = 0,0,58,884.0,0.12222222222222222,5075.0,90.0
Q = 0,0,59,949.0,1.8055555555555556,5111.0,36.0
Q = 0,0,60,945.0,-0.0380952380952381,5216.0,105.0
Q = 0,0,61,896.0,-0.32666666666666666,5366.0,150.0
Q = 0,0,62,923.0,0.36486486486486486,5440.0,74.0
Q = 0,0,63,984.0,1.525,5480.0,40.0
Q = 0,0,64,1014.0,0.4225352112676056,5551.0,71.0
Q = 0,0,65,1076.0,1.5897435897435896,5590.0,39.0
Q = 0,0,66,1126.0,0.9803921568627451,5641.0,51.0
Q = 0,0,67,1176.0,0.9803921568627451,5692.0,51.0
Q = 0,0,68,1245.0,2.15625,5724.0,32.0
Q = 0,0,69,1311.0,1.8857142857142857,5759.0,35.0
Q = 0,0,70,1375.0,1.7297297297297298,5796.0,37.0
Q = 0,0,71,1418.0,0.7413793103448276,5854.0,58.0
Q = 0,0,72,1426.0,0.08602150537634409,5947.0,93.0
Q = 0,0,73,1445.0,0.23170731707317074,6029.0,82.0
Q = 0,0,74,1494.0,0.9423076923076923,6081.0,52.0
Q = 0,0,75,1542.0,0.9056603773584906,6134.0,53.0
Q = 0,0,76,1600.0,1.3488372093023255,6177.0,43.0
Q = 0,0,77,1636.0,0.5538461538461539,6242.0,65.0
Q = 0,0,78,1678.0,0.711864406779661,6301.0,59.0
Q = 0,0,79,1706.0,0.3835616438356164,6374.0,73.0
Q = 0,0,80,1765.0,1.4047619047619047,6416.0,42.0
Q = 0,0,81,1813.0,0.9056603773584906,6469.0,53.0
Q = 0,0,82,1847.0,0.5074626865671642,6536.0,67.0
Q = 0,0,83,1882.0,0.5303030303030303,6602.0,66.0
Q = 0,0,84,1912.0,0.4225352112676056,6673.0,71.0
Q = 0,0,85,1958.0,0.8363636363636363,6728.0,55.0
Q = 0,0,86,2022.0,1.7297297297297298,6765.0,37.0
Q = 0,0,87,2093.0,2.3666666666666667,6795.0,30.0
Q = 0,0,88,2155.0,1.5897435897435896,6834.0,39.0
Q = 0,0,89,2219.0,1.7297297297297298,6871.0,37.0
Q = 0,0,90,2278.0,1.4047619047619047,6913.0,42.0
Q = 0,0,91,2330.0,1.0612244897959184,6962.0,49.0
Q = 0,0,92,2377.0,0.8703703703703703,7016.0,54.0
Q = 0,0,93,2432.0,1.1956521739130435,7062.0,46.0
Q = 0,0,94,2504.0,2.4827586206896552,7091.0,29.0
Q = 0,0,95,2553.0,0.9423076923076923,7143.0,52.0
Q = 0,0,96,2613.0,1.4634146341463414,7184.0,41.0
Q = 0,0,97,2618.0,0.052083333333333336,7280.0,96.0
Q = 0,0,98,2686.0,2.0606060606060606,7313.0,33.0
Q = 0,0,99,2754.0,2.0606060606060606,7346.0,33.0
Q = 0,1,0,-1261.0,-0.9258443465491923,1362.0,1362.0
Q = 0,1,1,-2518.0,-0.9256259204712813,2720.0,1358.0
Q = 0,1,2,-2738.0,-0.6853582554517134,3041.0,321.0
Q = 0,1,3,-3537.0,-0.8877777777777778,3941.0,900.0
Q = 0,1,4,-4144.0,-0.8573446327683616,4649.0,708.0
Q = 0,1,5,-4898.0,-0.8818713450292398,5504.0,855.0
Q = 0,1,6,-5257.0,-0.7804347826086957,5964.0,460.0
Q = 0,1,7,-7130.0,-0.9488348530901722,7938.0,1974.0
Q = 0,1,8,-7463.0,-0.7672811059907834,8372.0,434.0
Q = 0,1,9,-7941.0,-0.8255613126079447,8951.0,579.0
Q = 0,1,10,-7997.0,-0.35668789808917195,9108.0,157.0
Q = 0,1,11,-7968.0,0.4027777777777778,9180.0,72.0
Q = 0,1,12,-8078.0,-0.5213270142180095,9391.0,211.0
Q = 0,1,13,-8133.0,-0.3525641025641026,9547.0,156.0
Q = 0,1,14,-8184.0,-0.3355263157894737,9699.0,152.0
Q = 0,1,15,-8176.0,0.08602150537634409,9792.0,93.0
Q = 0,1,16,-8195.0,-0.15833333333333333,9912.0,120.0
Q = 0,1,17,-8171.0,0.3116883116883117,9989.0,77.0
Q = 0,1,18,-8187.0,-0.13675213675213677,10106.0,117.0
Q = 0,1,19,-8239.0,-0.33986928104575165,10259.0,153.0
Q = 0,1,20,-8238.0,0.01,10359.0,100.0
Q = 0,1,21,-8229.0,0.09782608695652174,10451.0,92.0
Q = 0,1,22,-8287.0,-0.36477987421383645,10610.0,159.0
Q = 0,1,23,-8247.0,0.6557377049180327,10671.0,61.0
Q = 0,1,24,-8212.0,0.5303030303030303,10737.0,66.0
Q = 0,1,25,-8183.0,0.4027777777777778,10809.0,72.0
Q = 0,1,26,-8118.0,1.8055555555555556,10845.0,36.0
Q = 0,1,27,-8057.0,1.525,10885.0,40.0
Q = 0,1,28,-8022.0,0.5303030303030303,10951.0,66.0
Q = 0,1,29,-8061.0,-0.2785714285714286,11091.0,140.0
Q = 0,1,30,-8049.0,0.1348314606741573,11180.0,89.0
Q = 0,1,31,-7998.0,1.02,11230.0,50.0
Q = 0,1,32,-7957.0,0.6833333333333333,11290.0,60.0
Q = 0,1,33,-7903.0,1.148936170212766,11337.0,47.0
Q = 0,1,34,-7849.0,1.148936170212766,11384.0,47.0
Q = 0,1,35,-7782.0,1.9705882352941178,11418.0,34.0
Q = 0,1,36,-7730.0,1.0612244897959184,11467.0,49.0
Q = 0,1,37,-7703.0,0.36486486486486486,11541.0,74.0
Q = 0,1,38,-7643.0,1.4634146341463414,11582.0,41.0
Q = 0,1,39,-7594.0,0.9423076923076923,11634.0,52.0
Q = 0,1,40,-7537.0,1.2954545454545454,11678.0,44.0
Q = 0,1,41,-7497.0,0.6557377049180327,11739.0,61.0
Q = 0,1,42,-7451.0,0.8363636363636363,11794.0,55.0
Q = 0,1,43,-7381.0,2.2580645161290325,11825.0,31.0
Q = 0,1,44,-7338.0,0.7413793103448276,11883.0,58.0
Q = 0,1,45,-7292.0,0.8363636363636363,11938.0,55.0
Q = 0,1,46,-7244.0,0.9056603773584906,11991.0,53.0
Q = 0,1,47,-7226.0,0.21686746987951808,12074.0,83.0
Q = 0,1,48,-7167.0,1.4047619047619047,12116.0,42.0
Q = 0,1,49,-7123.0,0.7719298245614035,12173.0,57.0
Q = 0,1,50,-7092.0,0.44285714285714284,12243.0,70.0
Q = 0,1,51,-7044.0,0.9056603773584906,12296.0,53.0
Q = 0,1,52,-6978.0,1.8857142857142857,12331.0,35.0
Q = 0,1,53,-6949.0,0.4027777777777778,12403.0,72.0
Q = 0,1,54,-6902.0,0.8703703703703703,12457.0,54.0
Q = 0,1,55,-6853.0,0.9423076923076923,12509.0,52.0
Q = 0,1,56,-6777.0,3.04,12534.0,25.0
Q = 0,1,57,-6738.0,0.6290322580645161,12596.0,62.0
Q = 0,1,58,-6722.0,0.18823529411764706,12681.0,85.0
Q = 0,1,59,-6709.0,0.14772727272727273,12769.0,88.0
Q = 0,1,60,-6641.0,2.0606060606060606,12802.0,33.0
Q = 0,1,61,-6597.0,0.7719298245614035,12859.0,57.0
Q = 0,1,62,-6548.0,0.9423076923076923,12911.0,52.0
Q = 0,1,63,-6495.0,1.1041666666666667,12959.0,48.0
Q = 0,1,64,-6439.0,1.2444444444444445,13004.0,45.0
Q = 0,1,65,-6368.0,2.3666666666666667,13034.0,30.0
Q = 0,1,66,-6318.0,0.9803921568627451,13085.0,51.0
Q = 0,1,67,-6275.0,0.7413793103448276,13143.0,58.0
Q = 0,1,68,-6205.0,2.2580645161290325,13174.0,31.0
Q = 0,1,69,-6137.0,2.0606060606060606,13207.0,33.0
Q = 0,1,70,-6074.0,1.6578947368421053,13245.0,38.0
Q = 0,1,71,-6038.0,0.5538461538461539,13310.0,65.0
Q = 0,1,72,-5983.0,1.1956521739130435,13356.0,46.0
Q = 0,1,73,-5912.0,2.3666666666666667,13386.0,30.0
Q = 0,1,74,-5850.0,1.5897435897435896,13425.0,39.0
Q = 0,1,75,-5805.0,0.8035714285714286,13481.0,56.0
Q = 0,1,76,-5759.0,0.8363636363636363,13536.0,55.0
Q = 0,1,77,-5724.0,0.5303030303030303,13602.0,66.0
Q = 0,1,78,-5693.0,0.44285714285714284,13672.0,70.0
Q = 0,1,79,-5618.0,2.8846153846153846,13698.0,26.0
Q = 0,1,80,-5598.0,0.24691358024691357,13779.0,81.0
Q = 0,1,81,-5554.0,0.7719298245614035,13836.0,57.0
Q = 0,1,82,-5500.0,1.148936170212766,13883.0,47.0
Q = 0,1,83,-5439.0,1.525,13923.0,40.0
Q = 0,1,84,-5386.0,1.1041666666666667,13971.0,48.0
Q = 0,1,85,-5338.0,0.9056603773584906,14024.0,53.0
Q = 0,1,86,-5274.0,1.7297297297297298,14061.0,37.0
Q = 0,1,87,-5203.0,2.3666666666666667,14091.0,30.0
Q = 0,1,88,-5183.0,0.24691358024691357,14172.0,81.0
Q = 0,1,89,-5119.0,1.7297297297297298,14209.0,37.0
Q = 0,1,90,-5056.0,1.6578947368421053,14247.0,38.0
Q = 0,1,91,-5012.0,0.7719298245614035,14304.0,57.0
Q = 0,1,92,-5029.0,-0.1440677966101695,14422.0,118.0
Q = 0,1,93,-4963.0,1.8857142857142857,14457.0,35.0
Q = 0,1,94,-4884.0,3.590909090909091,14479.0,22.0
Q = 0,1,95,-4836.0,0.9056603773584906,14532.0,53.0
Q = 0,1,96,-4769.0,1.9705882352941178,14566.0,34.0
Q = 0,1,97,-4712.0,1.2954545454545454,14610.0,44.0
Q = 0,1,98,-4667.0,0.8035714285714286,14666.0,56.0
Q = 0,1,99,-4626.0,0.6833333333333333,14726.0,60.0
Q = 0,2,0,-4424.0,-0.9776795580110498,4525.0,4525.0
Q = 0,2,1,-4831.0,-0.8011811023622047,5033.0,508.0
Q = 0,2,2,-5118.0,-0.7396907216494846,5421.0,388.0
Q = 0,2,3,-5275.0,-0.6085271317829457,5679.0,258.0
Q = 0,2,4,-5302.0,-0.2109375,5807.0,128.0
Q = 0,2,5,-5864.0,-0.8476621417797888,6470.0,663.0
Q = 0,2,6,-5921.0,-0.36075949367088606,6628.0,158.0
Q = 0,2,7,-5936.0,-0.12931034482758622,6744.0,116.0
Q = 0,2,8,-6019.0,-0.45108695652173914,6928.0,184.0
Q = 0,2,9,-6044.0,-0.1984126984126984,7054.0,126.0
Q = 0,2,10,-5998.0,0.8363636363636363,7109.0,55.0
Q = 0,2,11,-6169.0,-0.6286764705882353,7381.0,272.0
Q = 0,2,12,-6174.0,-0.04716981132075472,7487.0,106.0
Q = 0,2,13,-6140.0,0.5074626865671642,7554.0,67.0
Q = 0,2,14,-6120.0,0.24691358024691357,7635.0,81.0
Q = 0,2,15,-6124.0,-0.0380952380952381,7740.0,105.0
Q = 0,2,16,-6156.0,-0.24060150375939848,7873.0,133.0
Q = 0,2,17,-6172.0,-0.13675213675213677,7990.0,117.0
Q = 0,2,18,-6204.0,-0.24060150375939848,8123.0,133.0
Q = 0,2,19,-6154.0,0.9803921568627451,8174.0,51.0
Q = 0,2,20,-6108.0,0.8363636363636363,8229.0,55.0
Q = 0,2,21,-6041.0,1.9705882352941178,8263.0,34.0
Q = 0,2,22,-6058.0,-0.1440677966101695,8381.0,118.0
Q = 0,2,23,-6022.0,0.5538461538461539,8446.0,65.0
Q = 0,2,24,-5951.0,2.3666666666666667,8476.0,30.0
Q = 0,2,25,-5908.0,0.7413793103448276,8534.0,58.0
Q = 0,2,26,-5845.0,1.6578947368421053,8572.0,38.0
Q = 0,2,27,-5774.0,2.3666666666666667,8602.0,30.0
Q = 0,2,28,-5721.0,1.1041666666666667,8650.0,48.0
Q = 0,2,29,-5687.0,0.5074626865671642,8717.0,67.0
